Title,Application_date,Place_of_work,Company,Url,Description,Date_of_announcement,Region,Site
Operater dekoracije (m/ž),/,Hrastnik,STEKLARNA HRASTNIK d.o.o.,https://www.mojedelo.com/operater-dekoracije-mz/d-515688,"Kaj od tebe pričakujemo?  obvladovanje priprave na tisk in različne tehnike tiska, imaš najmanj 3 leta delovnih izkušenj s tega področja, poznaš MS Office, primerno izobrazbo smeri grafični operater, grafični tehnik ali tehnično izobrazbo, odlično...",9.2.2021,Zasavska,mojedelo.com
Gradbena ekipa za delo v Nemčiji m/ž,/,Nemčija,"Feliksbau, Trgovin in gradbeništvo, d.o.o.",https://www.mojedelo.com/gradbena-ekipa-za-delo-v-nemciji-mz/d-514348,"V svoj kolektiv sprejmemo več novih sodelavcev za gradbena dela v tujini - gradbeni delavci, tesarji, zidarji, železokrivci, žerjavisti, iščemo tudi gradbenega delovodja. Kandidate, ki vas zanima boljša prihodnost, vabimo, da nas kontaktirate na e...",9.2.2021,Zasavska,mojedelo.com
Mesar (m/ž) v Zasavju in Celjski regiji,/,Zasavje in Celjska regija,Trenkwalder d.o.o.,https://www.mojedelo.com/mesar-mz-v-zasavju-in-celjski-regiji/d-506357,Veliko trgovsko podjetje vabi v svojo ekipo nove sodelavce iz različnih krajev po Sloveniji. Pridružite se izkušenim mesarjem v prodajalnah in poskrbite za dobro postrežbo kupcem!,5.2.2021,Zasavska,mojedelo.com
Tehnično prodajni svetovalec (več sodelavcev),/,Celotna Slovenija,FORCH d.o.o.,https://www.mojedelo.com/tehnicno-prodajni-svetovalec-vec-sodelavcev/d-515439,"Pričakujemo: najmanj 4. stopnja tehnične ali trgovske smeri, samostojnost, delavnost, komunikativnost, zanesljivost, vozniško dovoljenje B-kategorije, delo na terenu v regiji svojega prebivališča, poznavanje računalništva v okolju Windows in Office.",4.2.2021,Zasavska,mojedelo.com
Strateški nabavnik,/,Kandrše,Strip's d.o.o.,https://www.mojedelo.com/strateski-nabavnik/d-515413,"Naloge: iskanje in izbor dobaviteljev ter zbiranje ponudb ter vrednotenje le-teh, priprava kalkulacij, razvoj in poglabljanje odnosov z dobavitelji, sodelovanje pri pripravi letnih planov in pogajanjih z dobavitelji...",4.2.2021,Zasavska,mojedelo.com
Vodja nabave,/,Kandrše,Strip's d.o.o.,https://www.mojedelo.com/vodja-nabave/d-515412,"Opis: vodenje in koordiniranje procesa nabave in oddelka nabave, oblikovanje in izvajanje strategije razvoja dobaviteljev in dobaviteljskih verig, naročanje materialov, polizdelkov in gotovih izdelkov, iskanje alternativnih dobaviteljev in zbiranj...",3.2.2021,Zasavska,mojedelo.com
Delavec v proizvodnji m/ž,/,"Kandrše, Litija",Strip's d.o.o.,https://www.mojedelo.com/delavec-v-proizvodnji-mz/d-515381,"Pričakujemo: natančnost pri delu, znanje spajkanja je prednost. Prednost bodo imeli kandidati z delovnimi izkušnjami.",3.2.2021,Zasavska,mojedelo.com
Mesar (m/ž) v Trbovljah,/,Trbovlje,Mercator d.d.,https://www.mojedelo.com/mesar-mz-v-trbovljah/d-515351,K sodelovanju vabimo nove sodelavce za delo na delovnem mestuMESAR (m/ž) v Trbovljah.,3.2.2021,Zasavska,mojedelo.com
Prodajalec – optik v poslovni enoti: Zagorje,/,Zagorje ob Savi,Planeta d.o.o. Optika Clarus,https://www.mojedelo.com/prodajalec-optik-v-poslovni-enoti-zagorje/d-515179,"Delo obsega: prodaja korekcijskih in sončnih očal ter kontaktnih leč, svetovanje o pravilni uporabi očal in kontaktnih leč..",2.2.2021,Zasavska,mojedelo.com
Operater CNC (m/ž),/,Hrastnik,STEKLARNA HRASTNIK d.o.o.,https://www.mojedelo.com/operater-cnc-mz/d-515178,"Od operaterja CNC pričakujemo: IV. ali V. stopnjo izobrazbe srednje poklicne ali srednje strokovne in splošne izobrazbe tehnične ali druge ustrezne smeri, delovne izkušnje predstavljajo prednost, upravljanje CNC strojev: vrtanje, struženje, rezkan...",2.2.2021,Zasavska,mojedelo.com
Monter- serviser toplotnih črpalk ter klim,/,Trebnje,Sončni sistemi d.o.o.,https://www.mojedelo.com/monter-serviser-toplotnih-crpalk-ter-klim/d-515135,"Išče se samostojna in samoiniciativna oseba, za montažo toplotnih črpalk in klimatskih naprav. Delo poteka v mladem in dinamičnem kolektivu z veliko možnostjo spoznavanja novih tehnologij in stimulativnim plačilom.",2.2.2021,Zasavska,mojedelo.com
Monter sončnih elektrarn – električar,/,Slovenija,Sončni sistemi d.o.o.,https://www.mojedelo.com/monter-soncnih-elektrarn-elektricar/d-515138,"Išče se samostojna in samoiniciativna oseba, za delo z sončnimi elektrarnami. Delo poteka v mladem in dinamičnem kolektivu z veliko možnostjo spoznavanja novih tehnologij in stimulativnim plačilom.",2.2.2021,Zasavska,mojedelo.com
Proizvodni delavec (m/ž) - Novo mesto,/,Novo mesto,ADECCO H.R. d.o.o.,https://www.mojedelo.com/proizvodni-delavec-mz-novo-mesto/d-514518,"Adecco H.R. d.o.o., vodilno mednarodno podjetje na področju upravljanja s človeškimi viri za svojega naročnika išče novega sodelavca/ko.",1.2.2021,Zasavska,mojedelo.com
Mednarodni Trainee program - Global Graduate Accelerator  ,/,München,BSH Hišni aparati d.o.o. Nazarje,https://www.mojedelo.com/mednarodni-trainee-program-global-graduate-accelerator/d-515058,"Priložnst za 12- mesečni program pripravništva v tujini. Iščemo mlade diplomante s področja elektrotehnike, strojništva, ki se bodo urili v Nemčiji in se po končanem pripravništvu vrnili v Slovenijo. Prijavo lahko oddate na naši spletni strani.",1.2.2021,Zasavska,mojedelo.com
"Varnostnik z orožjem (m/ž), za delo na področju prevoza vrednostnih pošiljk",/,Ljubljana s širšo okolico,AKTIVA VAROVANJE d.d.,https://www.mojedelo.com/varnostnik-z-orozjem-mz-za-delo-na-podrocju-prevoza-vrednostnih-posiljk/d-515005,"Poglavitne naloge: izvajanje varnostnih del in nalog pri varovanju ljudi in premoženja na varovanem območju, izvajanje del prevoznika/spremljevalca v skupinah prevoza in varovanja gotovine ter drugih vrednostnih pošiljk. ",1.2.2021,Zasavska,mojedelo.com
Aplikativni inženir m/ž,/,Kandrše,Lumenia d.o.o.,https://www.mojedelo.com/aplikativni-inzenir-mz/d-515037,"Pričakujemo: zaželena tehnična smer (arhitektura/elektro/strojna), aktivno znanje angleškega jezika, urejenost, skrbnost, komunikativnost, natančnost in doslednost, samoiniciativnost in sposobnost timskega dela, vsaj 2 leti delovnih izkušenj na po...",1.2.2021,Zasavska,mojedelo.com
Varnostnik z orožjem m/ž za delo na področju intervencije - Zagorje in Trbovlje,/,Zagorje in Trbovlje,AKTIVA VAROVANJE d.d.,https://www.mojedelo.com/varnostnik-z-orozjem-mz-za-delo-na-podrocju-intervencije-zagorje-in-trbovlje/d-514993,"Kaj pričakujemo: II., III., IV. ali V.  stopnjo šolske izobrazbe, poljubne smeri, zaželen opravljen NPK za varnostnika ali končana srednja šola za poklic Tehnik varovanja,...",1.2.2021,Zasavska,mojedelo.com
Monter vodovodnih inštalacij ter prezračevalnih sistemov,/,delo na terenu (pretežno Nemčija),ZPM d.o.o. ,https://www.mojedelo.com/monter-vodovodnih-instalacij-ter-prezracevalnih-sistemov/d-514991,Zaradi povečanja dela zaposlimo monterje vodovodnih inštalacij ter prezračevalnih sistemov.,1.2.2021,Zasavska,mojedelo.com
Monter – Instalater / Varilec strojnih instalacij m/ž,/,Delo na terenu Celje z okolico SLO,INSTALACIJE RAZGORŠEK D.O.O.,https://www.mojedelo.com/monter-instalater-varilec-strojnih-instalacij-mz/d-514218,"Delovne naloge: izvedba strojnih instalacij (ogrevanje, vodovod, prezračevanje, hlajenje). Delo v pozitivnem in urejenem delovnem okolju, zaposlitev za nedoločen čas s poskusno dobo. Prijave zbiramo do 30.02.2021.",1.2.2021,Zasavska,mojedelo.com
Telefonist (m/ž),/,Ljubljana,IV založba d.o.o.,https://www.mojedelo.com/telefonist-mz/d-513767,"IV ZALOŽBA d.o.o. – partner Policijskega sindikata Slovenije, išče bodoče sodelavce za telefonsko dejavnost, ki so neumorni, zanesljivi, iznajdljivi, ciljno naravnani, samozavestni, verodostojni, avanturistični ter predvsem ambiciozni. ",1.2.2021,Zasavska,mojedelo.com
Vodja projektov (m/ž),/,Izlake,WORKFORCE d.o.o. ,https://www.mojedelo.com/vodja-projektov-mz/d-514944,"Naš naročnik je uspešno podjetje z dolgoletno tradicijo, ki pod eno streho torej združujecelovite rešitve, od kreative in oblikovanja do izvedbe – tiska in spletnih strani.Zaradi širitve ekipe iščejo Vodjo projektov (m/ž). V kolikor se prepoznat...",29.1.2021,Zasavska,mojedelo.com
Lažja dela v proizvodnji (m/ž),/,Izlake,ADECCO H.R. d.o.o.,https://www.mojedelo.com/lazja-dela-v-proizvodnji-mz/d-514852,"Adecco H.R. d.o.o., vodilno mednarodno podjetje na področju upravljanja s človeškimi viri za svojega naročnika išče novega sodelavca/ko.",29.1.2021,Zasavska,mojedelo.com
Tehnična podpora in svetovanje (m/ž),/,Izlake,ADECCO H.R. d.o.o.,https://www.mojedelo.com/tehnicna-podpora-in-svetovanje-mz/d-514667,"Adecco H.R. d.o.o., vodilno mednarodno podjetje na področju upravljanja s človeškimi viri za svojega naročnika išče novega sodelavca/ko. Stopite korak naprej in sprejmite novo zaposlitveno priložnost!",28.1.2021,Zasavska,mojedelo.com
Specialist za tržne raziskave m/ž,/,Savinjska regija,HSG KARIERA,https://www.mojedelo.com/specialist-za-trzne-raziskave-mz/d-514719,"Za našega naročnika, enega izmed vodilnih ponudnikov hišnih aparatov na evropskem trgu, ki je s svojimi proizvodi prisotno v več kot 160 državah sveta, iščemo novega sodelavca za delovno mesto Specialist za tržne raziskave.",28.1.2021,Zasavska,mojedelo.com
Delavec v proizvodnji (m/ž) v Šentvidu pri Stični,/,Šentvid pri Stični,Trenkwalder d.o.o.,https://www.mojedelo.com/delavec-v-proizvodnji-mz-v-sentvidu-pri-sticni/d-514723,Uveljavljeno slovensko podjetje išče natančne in spretne kandidate za opravljanje različnih proizvodnih del. Vabljeni k prijavi!,28.1.2021,Zasavska,mojedelo.com
Delavec v lakirnici (m/ž),/,Novo mesto,ADECCO H.R. d.o.o.,https://www.mojedelo.com/delavec-v-lakirnici-mz/d-514520,"Adecco H.R. d.o.o., vodilno mednarodno podjetje na področju upravljanja s človeškimi viri za svojega naročnika išče novega sodelavca/ko.",27.1.2021,Zasavska,mojedelo.com
Tehnična podpora v prodaji ,/,Slovenija,Roltek d.o.o.,https://www.mojedelo.com/tehnicna-podpora-v-prodaji/d-514594,"V kolektiv vabimo kadnidata/-ko za TEHNIČNO PODPORO V PRODAJI (M/Ž). Tehnično, natančo, organizirano ter pozitivno osebo, ki rada dela z ljudmi in ima veselje do uspešne prodaje. Če se v oglasu prepoznate, Vas spodbujamo, da se prijavite in posta...",27.1.2021,Zasavska,mojedelo.com
C# razvijalec v MS Visual Studio - Senior,/,Slovenj Gradec / Ljubljana / na daljavo,Troia d.o.o.,https://www.mojedelo.com/c-razvijalec-v-ms-visual-studio-senior/d-514493,"V podjetju TROIA iščemo močne, samostojne kandidate, ki bodo delili naše temeljne vrednote in bodo uživali v ciljno naravnanem in hitro rastočem okolju. Dobre analitične sposobnosti in sposobnosti proaktivnega reševanja problemov so prednosti Sist...",27.1.2021,Zasavska,mojedelo.com
C# razvijalec v MS Visual Studio - Mid,/,Slovenj Gradec / Ljubljana / na daljavo,Troia d.o.o.,https://www.mojedelo.com/c-razvijalec-v-ms-visual-studio-mid/d-514494,"V podjetju TROIA iščemo močne, samostojne kandidate, ki bodo delili naše temeljne vrednote in bodo uživali v ciljno naravnanem in hitro rastočem okolju. Dobre analitične sposobnosti in sposobnosti proaktivnega reševanja problemov so prednosti Sist...",27.1.2021,Zasavska,mojedelo.com
Monter vozne mreže,/,Slovenija,Tegrad gradnja železnic d.o.o.,https://www.mojedelo.com/monter-vozne-mreze/d-514608,Vabimo vas na delovno mesto Monter vozne mreže. Delo obsega gradbeno montažna dela in vzdrževalna dela v elektroenergetiki. Delo je terensko in je razpršeno po celotni Sloveniji. Izbrani kandidati bodo poslani na teoretično ter praktično usposablj...,27.1.2021,Zasavska,mojedelo.com
Plakater,/,celotna Slovenija,Amicus d.o.o.,https://www.mojedelo.com/plakater/d-500150,"V svojo ekipo vabimo več oseb, ki bodo opravljale delo PLAKATERJA vzdrževalca reklamnih panojev (redna zaposlitev) na področju celotne Slovenije ter sodelavcev, ki bi delo plakaterja opravljali kot ZUNANJI SODELAVCI na področju celotne Slovenije.",27.1.2021,Zasavska,mojedelo.com
Produktni vodja zadolžen za klimatske naprave m/ž,/,Savinjska regija,HSG KARIERA,https://www.mojedelo.com/produktni-vodja-zadolzen-za-klimatske-naprave-mz/d-514294,"Za našega naročnika, enega izmed vodilnih ponudnikov hišnih aparatov na evropskem trgu, ki je s svojimi proizvodi prisotno v več kot 160 državah sveta, iščemo novega sodelavca za delovno mesto Produktni vodja.",25.1.2021,Zasavska,mojedelo.com
Vodja razvoja (m/ž),/,Zagorje ob Savi,REKRUTER jkps d.o.o.,https://www.mojedelo.com/vodja-razvoja-mz/d-514287,"Za našega naročnika, uspešno in rastoče podjetje, ki deluje na mednarodnih trgih iščemo ambiciozno in razvojno naravnano osebo, ki bo skrbela za vodenje njihovega razvojnega oddelka.  ",25.1.2021,Zasavska,mojedelo.com
Direktor proizvodnje m/ž,/,Vzhodna Slovenija,HSG KARIERA,https://www.mojedelo.com/direktor-proizvodnje-mz/d-514123,"Za našega naročnika, mesno predelovalno podjetje iz vzhodne Slovenije, iščemo Direktorja proizvodnje.",21.1.2021,Zasavska,mojedelo.com
Gradbeni inženir - vodja gradbišča m/ž,/,Ljubljana,Manpower d.o.o.,https://www.mojedelo.com/gradbeni-inzenir-vodja-gradbisca-mz/d-514065,"Za našega naročnika, stabilno, družbeno odgovorno podjetje, iščemo ""Gradbenega inženirja - vodjo gradbišča"" m/ž.",21.1.2021,Zasavska,mojedelo.com
Podpora in prodaja reagentov in potrošnega materiala,/,Ljubljana,Omega d.o.o.,https://www.mojedelo.com/podpora-in-prodaja-reagentov-in-potrosnega-materiala/d-514059,"Delovno mesto je pisano na kožo komunikativni osebi z naravoslovnim predznanjem, najraje iz biokemije ali biologije. Zaposleni se bo pridružil obstoječi ekipi strokovnjakov našega podjetja in skrbel za podporo in prodajo instrumentov, reagentov in...",21.1.2021,Zasavska,mojedelo.com
Vodja kliničnih aplikacij EMEA/Clinical Applications Manager EMEA,/,Ljubljana,DIH Technology d.o.o.,https://www.mojedelo.com/vodja-klinicnih-aplikacij-emeaclinical-applications-manager-emea/d-513905,"Pričakujemo kandidate, ki so dobri govorci, imajo vodstvene sposobnosti in z lahkoto govorijo pred večjimi skupinami; imajo avtoriteto pri izmenjavi strokovnih pogledov/mnenj s kliničnimi partnerji na različnih področjih; sledijo ciljem in dosegaj...",21.1.2021,Zasavska,mojedelo.com
Vodja gradbišča (m/ž),/,Slovenija,Inštitut za poslovno-izobraževalne rešitve,https://www.mojedelo.com/vodja-gradbisca-mz/d-513952,"Za našega naročnika iščemo vodjo gradbišča. Naš naročnik je uspešno gradbeno podjetje. V mlado, ambiciozno in sproščeno ekipo vabijo osebo za pozicijo Vodja gradbišča (m/ž).",20.1.2021,Zasavska,mojedelo.com
Nabavnik alternativnih goriv & alternativnih surovin (m/ž),/, Celovec / Klagenfurt,BAUFELD AUSTRIA GmbH,https://www.mojedelo.com/nabavnik-alternativnih-goriv-alternativnih-surovin-mz/d-513690,"Vaše naloge: dolgoročno zagotavljanje oskrbe naših lokacij v Sloveniji in Avstriji v zahtevani kakovosti po optimalnih cenah, pridobivanje novih nabavnih virov doma in v tujini.",20.1.2021,Zasavska,mojedelo.com
Voznik tovornega vozila ,/,Prevozi po EU,NIKOTRANS & BEGRAD d.o.o.,https://www.mojedelo.com/voznik-tovornega-vozila/d-517045,"Iščemo osebo, ki je pripravljena opravljati prevoz tovora s prekucnikom po EU. Lahko so tudi začetniki z opravljenim izpitom za E in C kategorijo.",19.02.2021,Zasavska,mojedelo.com
Vodja gradbišča,/,Libija,HM Hidromontaža d.o.o.,https://www.mojedelo.com/vodja-gradbisca/d-516620,"Smo podjetje HM HIDROMONTAŽA d.o.o. Smo uspešno in priznano podjetje in izvajamo zahtevne gradbene projekte v tujini (Libija). Dejavni smo na področju gradnje in sanacije postaj za razsoljevanje vode, rezervoarjev, plinskih postaj, cementarn in dr...",16.2.2021,Zasavska,mojedelo.com
Slikopleskar,/,Slovenija,RTD d.o.o..,https://www.mojedelo.com/slikopleskar/d-516476,Hitro rastoče podjetje s sposobnim vodenjem ter jasnim ciljem išče nove sodelavce za izvajanje slikopleskarskih del. Lahko ste tudi brez znanja z voljo za priučitev.,16.2.2021,Zasavska,mojedelo.com
Strokovni sodelavec za prodajo na področju kemijske analitike ,/,Slovenija,Kemomed d.o.o.,https://www.mojedelo.com/strokovni-sodelavec-za-prodajo-na-podrocju-kemijske-analitike/d-516490,· promocija in prodaja izdelkov iz našega programa potrošnega materiala in instrumentov za področje kemijske analitike· doseganje načrtovanih prodajnih ciljev skozi redno spremljanje potreb laboratorijev na področju kemijske analitike in prinašan...,16.2.2021,Zasavska,mojedelo.com
Razvijalec programske opreme m/ž / Senior Software developer m/f,/,Avstrija (Diex v kraju Völkermarkt),Mountain-View Data GmbH ,https://www.mojedelo.com/razvijalec-programske-opreme-mz-senior-software-developer-mf/d-511806,"As a dynamic company, we are constantly looking for qualified employees who can support us in expanding our financial data services and looking after our customers in the best possible way. We not only offer high-quality products, but also interes...",16.2.2021,Zasavska,mojedelo.com
Sistemski administrator m/ž / Systemadministrator m/f,/,Avstrija (Diex v kraju Völkermarkt),Mountain-View Data GmbH ,https://www.mojedelo.com/sistemski-administrator-mz-systemadministrator-mf/d-511805,"Als dynamisches Unternehmen suchen wir laufend qualifizierte Mitarbeiter/innen, die uns unterstützen, unsere Finanzdatenservices weiter auszubauen und unsere Kunden bestmöglich zu betreuen. Wir bieten nicht nur qualitativ hochwertige Produkte, son...",16.2.2021,Zasavska,mojedelo.com
Frontend razvijalec m/ž / Frontend developer m/f,/,Avstrija (Diex v kraju Völkermarkt),Mountain-View Data GmbH ,https://www.mojedelo.com/frontend-razvijalec-mz-frontend-developer-mf/d-511804,"As a dynamic company, we are constantly looking for qualified employees who can support us in expanding our financial data services and looking after our customers in the best possible way. We not only offer high-quality products, but also interes...",16.2.2021,Zasavska,mojedelo.com
Komercialist ,/,delo v domači regiji,"Proaktiv plus trgovina, storitve in posredništvo d.o.o.",https://www.mojedelo.com/komercialist/d-516290,- predstavitev in trženje produkta na dogovorjenih terminih- delo na terenu,15.2.2021,Zasavska,mojedelo.com
Projektni svetovalec,/,"Barjanska 68, 1000 Ljubljana","Omnimodo, d.o.o.",https://www.mojedelo.com/projektni-svetovalec/d-516021,"• spremljanje javnih razpisov za pridobivanje nepovratnih sredstev • administrativna pomoč vodji projektov pri pripravi vloge na javni razpis, pri spremljanju projektov, zahtevkih za izplačilo ter pri dopolnitvah in pojasnilih razpisovalcev • po...",11.2.2021,Zasavska,mojedelo.com
